time,open,high,low,close,volume,EMA_12,EMA_26,MACD,MACD_signal,MACD_hist
2022-09-26,18.03,18.03,16.68,16.95,279800,18.293223752326817,18.9660927437294,-0.6728689914025843,-0.44252656650087896,-0.2303424249017053
2022-09-27,17.31,17.4,16.95,17.22,112238,18.128112405815,18.836752540490185,-0.7086401346751856,-0.49574928013574027,-0.21289085453944534
2022-09-28,17.22,17.67,16.86,17.13,295000,17.97455665107423,18.7103264263798,-0.7357697753055703,-0.5437533791697062,-0.19201639613586408
2022-09-29,17.58,17.85,16.86,16.86,99823,17.80308639706281,18.573265209610927,-0.7701788125481173,-0.5890384658453884,-0.18114034670272883
2022-09-30,16.77,17.04,15.51,17.04,365993,17.68568848982238,18.459690008899006,-0.7740015190766272,-0.6260310764916361,-0.14797044258499104
2022-10-03,17.4,17.4,15.96,16.05,211918,17.43404410677278,18.281194452684264,-0.8471503459114835,-0.6702549303756056,-0.17689541553587795
2022-10-04,16.24,16.81,15.96,16.52,239500,17.293421936500046,18.15073560433728,-0.8573136678372357,-0.7076666778679316,-0.14964698996930414
2022-10-05,16.62,17.37,16.62,17.37,193500,17.3052031770385,18.092903337349334,-0.787700160310834,-0.723673374356512,-0.06402678595432199
2022-10-06,17.28,17.28,16.05,16.99,140210,17.25671038057104,18.011206793841975,-0.7544964132709353,-0.7298379821393967,-0.02465843113153865
2022-10-07,16.52,16.52,15.48,16.24,754922,17.100293398944725,17.88000629059442,-0.7797128916496945,-0.7398129640414562,-0.03989992760823824
2022-10-10,15.86,17.37,15.77,17.28,137224,17.127940568337845,17.835561380180017,-0.7076208118421725,-0.7333745336015995,0.02575372175942703
2022-10-11,17.28,17.28,15.77,16.81,194001,17.079026634747407,17.759593870537053,-0.6805672357896455,-0.7228130740392087,0.04224583824956318
2022-10-12,15.77,17.28,15.77,16.81,125620,17.037637921709344,17.689253583830606,-0.6516156621212623,-0.7085735916556194,0.05695792953435708
2022-10-13,17.28,17.28,16.62,16.9,27362,17.016462856830984,17.63079035539871,-0.6143274985677252,-0.6897243730380406,0.0753968744703154
2022-10-14,16.99,17.56,16.99,17.47,238299,17.08623780193391,17.618879958702507,-0.532642156768599,-0.6583079297841523,0.12566577301555326
2022-10-17,17.18,17.47,16.81,17.47,74481,17.145278140097922,17.607851813613433,-0.4625736735155108,-0.619161078530424,0.1565874050149132
2022-10-18,17.56,17.94,17.09,17.47,132244,17.195235349313627,17.597640568160585,-0.40240521884695823,-0.5758099065937309,0.17340468774677265
2022-10-19,17.47,17.47,16.81,17.18,131953,17.19289144941922,17.56670422977832,-0.37381278035909915,-0.5354104813468046,0.16159770098770543
2022-10-20,16.81,17.18,16.24,16.81,143133,17.133985072585496,17.510652064609555,-0.3766669920240595,-0.5036617834822555,0.12699479145819603
2022-10-21,16.62,16.62,15.2,15.2,392710,16.836448907572343,17.339492652416254,-0.5030437448439109,-0.5035381757545866,0.0004944309106756917
2022-10-24,13.69,15.58,13.69,13.69,163304,16.352379844868906,17.069159863348382,-0.7167800184794757,-0.5461865442995644,-0.17059347417991133
2022-10-25,12.37,14.54,12.37,14.16,213800,16.015090637965997,16.85366654013739,-0.8385759021713923,-0.6046644158739299,-0.2339114862974624
2022-10-26,14.16,14.44,13.31,13.97,100500,15.700461309048151,16.640061611238323,-0.939600302190172,-0.6716515931371784,-0.2679487090529936
2022-10-27,13.78,14.92,13.78,14.92,189465,15.580390338425358,16.512649640035484,-0.9322593016101255,-0.7237731348317678,-0.20848616677835774
2022-10-28,15.11,15.39,14.63,15.39,157613,15.551099517129149,16.429490407440262,-0.8783908903111133,-0.7546966859276368,-0.12369420438347645
2022-10-31,15.39,15.58,14.54,15.58,201476,15.555545745263126,16.36656519207432,-0.8110194468111924,-0.7659612381043479,-0.045058208706844516
2022-11-01,15.39,15.86,15.2,15.86,208442,15.60238486137649,16.32904184451326,-0.7266569831367686,-0.758100387110832,0.03144340397406342
2022-11-02,15.77,15.77,15.11,15.77,105222,15.628171805780108,16.287631337512277,-0.6594595317321694,-0.7383722160350995,0.07891268430293008
2022-11-03,15.29,15.48,15.11,15.29,73251,15.57614537412163,16.213732719918774,-0.6375873457971437,-0.7182152419875083,0.08062789619036459
2022-11-04,14.92,14.92,13.97,14.26,525132,15.37366147041061,16.069011777702567,-0.6953503072919567,-0.713642255048398,0.018291947756441274
2022-11-07,14.26,14.26,13.6,13.6,159206,15.100790474962825,15.886122016391266,-0.785331541428441,-0.7279801123244065,-0.05735142910403446
2022-11-08,13.5,14.16,13.31,13.69,115965,14.883745786507005,15.723446311473394,-0.8397005249663891,-0.750324194852803,-0.08937633011358614
2022-11-09,14.16,14.35,13.78,13.78,88211,14.713938742429004,15.579487325438327,-0.865548583009323,-0.773369072484107,-0.092179510525216
2022-11-10,14.16,14.16,13.03,13.6,514633,14.542563551286081,15.432858634665118,-0.8902950833790371,-0.796754274663093,-0.09354080871594406
2022-11-11,13.6,14.16,13.22,13.41,85800,14.368323004934377,15.283017254319553,-0.9146942493851764,-0.8203422696075097,-0.09435197977766674
2022-11-14,13.41,13.41,12.08,12.08,183461,14.016273311867549,15.045756716962549,-1.0294834050950001,-0.8621704967050078,-0.16731290838999235
2022-11-15,11.14,12.08,10.95,10.95,197515,13.544538956195618,14.742367330520878,-1.19782837432526,-0.9293020722290583,-0.26852630209620176
2022-11-16,10.95,11.99,10.01,11.99,175260,13.305379116780907,14.538488269000814,-1.2331091522199067,-0.9900634882272279,-0.2430456639926788
2022-11-17,12.18,12.93,12.18,12.84,65751,13.233782329583844,14.412674323148902,-1.178891993565058,-1.027829189294794,-0.15106280427026397
2022-11-18,11.61,13.22,11.61,13.12,87800,13.216277355801715,14.316920669582316,-1.1006433137806013,-1.0423920141919554,-0.058251299588645944
2022-11-21,12.65,13.41,12.56,13.41,60706,13.246080839524527,14.249741360724366,-1.0036605211998388,-1.034645715593532,0.030985194393693183
2022-11-22,13.03,14.35,13.03,13.69,142987,13.314376094982292,14.208279037707747,-0.8939029427254557,-1.0064971610199167,0.11259421829446103
2022-11-23,14.07,14.16,13.31,13.31,77628,13.3137028496004,14.141739849729396,-0.8280370001289956,-0.9708051288417325,0.14276812871273692
2022-11-24,13.41,13.41,13.12,13.41,57706,13.328517795815722,14.08753689789759,-0.7590191020818668,-0.9284479234897594,0.1694288214078925
2022-11-25,13.5,14.73,13.5,14.73,101304,13.544130442613303,14.135126757312582,-0.5909963146992787,-0.8609576017316632,0.26996128703238453
2022-11-28,14.73,15.86,14.54,15.86,219460,13.90041806682664,14.262895145659797,-0.36247707883315705,-0.761261497151962,0.39878441831880496
2022-11-29,15.96,16.43,15.2,16.24,214077,14.26035374885331,14.409347357092406,-0.14899360823909547,-0.6388079193693887,0.4898143111302933
2022-11-30,16.24,16.33,15.77,16.05,109254,14.535683941337416,14.530877182492969,0.004806758844447145,-0.5100849837266216,0.5148917425710687
2022-12-01,16.05,16.71,16.05,16.05,206430,14.76865564267012,14.643404798604601,0.12525084406551912,-0.38301781816819347,0.5082686622337126
2022-12-02,15.86,16.99,15.58,16.99,168772,15.11040092841318,14.817226665374632,0.2931742630385479,-0.2477794019268452,0.5409536649653931
2022-12-05,16.99,17.56,16.99,17.28,247426,15.444185400964999,14.999654319791325,0.44453108117367357,-0.10931730530674144,0.553848386480415
2022-12-06,17.47,17.47,15.67,15.67,246320,15.478926108508846,15.049309555362338,0.4296165531465075,-0.0015305336160916505,0.43114708676259916
2022-12-07,16.05,16.14,14.44,14.63,114722,15.348322091815177,15.018249588298461,0.3300725035167158,0.06479007381046985,0.26528242970624594
2022-12-08,14.63,16.05,14.63,15.86,119143,15.427041769997457,15.080601470646723,0.34644029935073384,0.12112011891852265,0.2253201804322112
2022-12-09,15.86,15.86,15.2,15.58,52601,15.450573805382463,15.11759395430252,0.33297985107994243,0.1634920653508066,0.16948778572913584
2022-12-12,15.2,16.05,15.2,15.2,204173,15.412023989169777,15.123698105835667,0.28832588333411024,0.18845882894746732,0.09986705438664292
2022-12-13,13.69,15.86,13.69,15.86,86412,15.48094337545135,15.178238986884876,0.3027043885664735,0.21130794087126856,0.09139644769520497
2022-12-14,16.05,16.52,16.05,16.14,114253,15.582336702304989,15.249480543411922,0.3328561588930672,0.23561758447562828,0.09723857441743891
2022-12-15,16.33,16.43,15.96,16.14,88001,15.668131055796529,15.31544494760363,0.3526861081928985,0.2590312892190823,0.09365481897381617
2022-12-16,16.14,17.47,16.05,17.47,404576,15.945341662597063,15.47504161815151,0.47030004444555296,0.3012850402643764,0.16901500418117654
2022-12-19,17.47,19.17,17.47,17.94,181199,16.252212176043667,15.657631127918064,0.5945810481256029,0.3599442418366217,0.23463680628898115
2022-12-20,17.18,18.32,16.24,17.09,178506,16.381102610498488,15.76373252585006,0.617370084648428,0.41142941039898295,0.20594067424944507
2022-12-21,16.99,17.28,15.39,17.28,311930,16.519394516575645,15.876048635046352,0.6433458815292923,0.4578127046250448,0.18553317690424748
2022-12-22,18.98,18.98,17.28,17.56,159254,16.679487667871697,16.000785773191065,0.678701894680632,0.5019905426361623,0.17671135204446975
2022-12-23,17.56,17.94,16.99,17.65,228042,16.828797257429898,16.122949789991726,0.7058474674381721,0.5427619275965643,0.16308553984160779
2022-12-26,17.47,17.47,15.96,15.96,123897,16.69513614090222,16.110879435177523,0.5842567057246981,0.551060883222191,0.03319582250250708
2022-12-27,15.11,16.99,14.44,16.52,192876,16.668192119224955,16.14118466220141,0.5270074570235437,0.5462501979824615,-0.01924274095891787
2022-12-28,16.52,17.47,15.58,17.47,139366,16.791547177805732,16.23961542796427,0.5519317498414615,0.5473865083542615,0.004545241487200036
2022-12-29,17.18,17.94,16.71,17.94,137040,16.96823222737408,16.365569840707657,0.6026623866664238,0.5584416840166939,0.04422070264972988
2022-12-30,17.94,19.45,16.99,19.45,127100,17.350042653931915,16.594046148803386,0.7559965051285289,0.5979526482390609,0.15804385688946798
2023-01-03,19.35,19.83,17.94,19.83,218700,17.731574553327004,16.83374643407721,0.8978281192497946,0.6579277424412077,0.2399003768085869
2023-01-04,19.83,20.02,18.88,19.35,131818,17.98056308358439,17.020135587108527,0.9604274964758623,0.7184276932481386,0.24199980322772374
2023-01-05,18.88,19.35,18.69,19.35,87062,18.19124568610987,17.1927181362116,0.9985275498982702,0.7744476645781649,0.22407988532010525
2023-01-06,18.98,19.26,18.41,19.26,124793,18.355669426708353,17.345850126121853,1.0098193005865,0.821521991779832,0.18829730880666795
2023-01-09,18.88,18.88,17.94,17.94,74864,18.29172028413784,17.389861227890606,0.9018590562472326,0.8375894046733121,0.0642696515739205
2023-01-10,17.94,18.13,17.18,18.13,75380,18.266840240424326,17.44468632212093,0.8221539183033961,0.834502307399329,-0.012348389095932832
2023-01-11,17.94,18.79,17.65,18.79,100380,18.34732635728212,17.54433918714901,0.802987170133111,0.8281992799460853,-0.02521210981297428
2023-01-12,18.79,19.07,18.13,19.07,77025,18.458506917700255,17.657351099212047,0.8011558184882084,0.82279058765451,-0.021634769166301582
2023-01-13,18.88,19.35,18.41,18.98,69865,18.538736622669447,17.755325091863007,0.7834115308064398,0.814914776284896,-0.03150324547845618
2023-01-16,18.5,18.98,18.5,18.5,48250,18.532777142258762,17.81048619616945,0.7222909460893128,0.7963900102457793,-0.0740990641564665
2023-01-17,18.5,19.07,18.5,19.07,58053,18.615426812680493,17.903783514971714,0.711643297708779,0.7794406677383792,-0.06779737002960018
2023-01-18,18.98,19.07,18.6,19.07,93085,18.685361149191188,17.990169921270105,0.6951912279210823,0.7625907797749198,-0.0673995518538375
2023-01-19,18.79,19.73,18.69,19.73,100578,18.84607481854639,18.119046223398247,0.7270285951481448,0.7554783428495648,-0.02844974770142006
2023-01-27,19.73,19.92,19.17,19.17,57820,18.895909461846948,18.196894651294674,0.6990148105522742,0.7441856363901067,-0.045170825837832496
2023-01-30,19.17,19.35,18.98,19.17,81045,18.938077236947418,18.26897652897655,0.6691007079708697,0.7291686507062594,-0.06006794273538962
2023-01-31,19.07,19.26,18.79,19.26,39393,18.987603815878586,18.342385674978285,0.645218140900301,0.7123785487450677,-0.06716040784476662
2023-02-01,19.45,19.54,17.47,17.84,162622,18.811049382666496,18.30517192127619,0.5058774613903054,0.6710783312741152,-0.16520086988380978
2023-02-02,17.84,18.22,17.56,17.94,120030,18.677041785333188,18.278122149329807,0.3989196360033809,0.6166465922199683,-0.21772695621658744
2023-02-03,18.13,18.13,17.28,17.94,56001,18.563650741435776,18.253076064194264,0.31057467724151167,0.5554322092242769,-0.24485753198276528
2023-02-06,17.94,17.94,17.47,17.47,29278,18.395396781214888,18.195070429809505,0.20032635140538346,0.48441103766049826,-0.2840846862551148
2023-02-07,17.84,17.84,17.28,17.75,78103,18.29610496872029,18.162102249823615,0.13400271889667437,0.4143293739077335,-0.28032665501105913
2023-02-08,17.75,17.75,17.28,17.28,32330,18.139781127378708,18.096761342429275,0.043019784949432704,0.34006745611607336,-0.29704767116664066
2023-02-09,17.47,17.56,16.99,17.56,83750,18.050584030858907,18.05700124299007,-0.0064172121311614205,0.2707705224666264,-0.27718773459778784
2023-02-10,17.28,17.37,16.71,17.18,108050,17.916648026111382,17.992038187953767,-0.07539016184238534,0.20153838560482407,-0.2769285474472094
2023-02-13,16.99,16.99,15.86,16.33,124952,17.672548329786554,17.86892424810534,-0.1963759183187861,0.12195552482010202,-0.3183314431388881
2023-02-14,16.33,16.43,15.96,16.43,75900,17.48138704828093,17.762337266764206,-0.2809502184832766,0.041374376159426296,-0.3223245946427029
2023-02-15,16.43,16.81,16.05,16.81,57361,17.378096733160785,17.691793765522412,-0.3136970323616275,-0.02963990554478446,-0.28405712681684303
2023-02-16,16.81,16.9,16.43,16.81,90310,17.290697235751434,17.626475708817047,-0.3357784730656128,-0.09086761904895013,-0.24491085401666268
2023-02-17,16.9,16.9,16.62,16.9,36600,17.230589968712753,17.572662693349116,-0.3420727246363633,-0.14110864016643276,-0.20096408446993053
2023-02-20,16.99,17.94,16.9,17.84,113001,17.32434535814156,17.59246545680474,-0.26812009866317865,-0.16651093186578195,-0.1016091667973967
2023-02-21,17.94,18.03,17.28,17.65,113705,17.374446072273628,17.5967272748192,-0.22228120254557382,-0.17766498600174033,-0.04461621654383349
2023-02-22,17.28,17.37,16.24,16.24,147103,17.199915907308455,17.496228958165926,-0.29631305085747073,-0.20139459897288642,-0.09491845188458431
2023-02-23,16.24,16.52,15.96,16.24,159559,17.05223653695331,17.403174961264746,-0.35093842431143685,-0.2313033640405965,-0.11963506027084034
2023-02-24,16.52,16.52,16.05,16.52,46700,16.970353992806647,17.337754593763652,-0.367400600957005,-0.25852281142387823,-0.10887778953312677
2023-02-27,16.05,16.14,15.67,16.05,111900,16.828761070836393,17.242365364595972,-0.41360429375957963,-0.2895391078910185,-0.12406518586856113
2023-02-28,16.05,16.14,15.77,16.14,107357,16.722797829169256,17.160708670922197,-0.4379108417529416,-0.3192134546634031,-0.11869738708953848
2023-03-01,16.14,16.62,15.77,16.62,76411,16.70698277852783,17.120656176779814,-0.41367339825198357,-0.3381054433811192,-0.07556795487086437
2023-03-02,16.43,16.62,16.24,16.24,23501,16.635139274138933,17.055422385907235,-0.4202831117683026,-0.35454097705855586,-0.06574213470974671
2023-03-03,16.33,16.33,15.96,15.96,94971,16.531271693502173,16.974279986951142,-0.44300829344896897,-0.3722344403366385,-0.07077385311233048
2023-03-06,15.96,16.33,15.96,16.33,43211,16.50030681757876,16.92655554347328,-0.4262487258945207,-0.3830372974482149,-0.043211428446305766
2023-03-07,16.33,16.43,15.96,15.96,47910,16.417182691797414,16.854958836549333,-0.4377761447519184,-0.39398506690895563,-0.04379107784296277
2023-03-08,15.86,16.33,15.86,16.33,120700,16.403769969982427,16.816072996804937,-0.4123030268225101,-0.3976486588916665,-0.01465436793084357
2023-03-09,16.24,16.52,16.14,16.24,95348,16.37857458998513,16.773400922967536,-0.39482633298240444,-0.39708419370981407,0.002257860727409633
2023-03-10,16.14,16.24,15.96,16.05,89001,16.328024653064343,16.719815669414384,-0.3917910163500409,-0.39602555823785945,0.004234541887818577
2023-03-13,15.86,16.05,15.77,15.86,60400,16.256020860285215,16.656125619828135,-0.4001047595429199,-0.39684139849887157,-0.0032633610440483407
2023-03-14,15.86,15.96,15.58,15.58,183310,16.152017651010567,16.576412610951976,-0.4243949599414094,-0.40235211078737915,-0.022042849154030264
2023-03-15,16.05,16.81,15.86,16.62,246187,16.22401493547048,16.579641306437015,-0.3556263709665366,-0.3930069628232106,0.03738059185667403
2023-03-16,16.62,16.62,15.96,15.96,196501,16.183397253090405,16.533741950404643,-0.3503446973142381,-0.3844745097214161,0.034129812407177995
2023-03-17,15.86,16.33,15.86,15.86,76300,16.133643829538034,16.483835139263558,-0.35019130972552404,-0.3776178697222377,0.027426559996713673
2023-03-20,15.96,16.14,15.48,15.48,153801,16.033083240378335,16.409476980799592,-0.37639374042125695,-0.37737304386204157,0.000979303440784618
2023-03-21,15.48,16.43,15.48,15.86,133700,16.006455049550897,16.368774982221844,-0.3623199326709461,-0.3743624216238225,0.012042488952876407
2023-03-22,16.24,16.52,15.86,16.05,63700,16.013154272696912,16.34516202057578,-0.332007747878869,-0.3658914868748318,0.03388373899596281
2023-03-23,15.86,16.14,15.77,16.05,124600,16.018822846128156,16.3232981671998,-0.3044753210716422,-0.3536082537141939,0.0491329326425517
2023-03-24,16.05,16.33,16.05,16.05,151301,16.02361933133921,16.303053858518332,-0.27943452717912365,-0.33877350840717985,0.0593389812280562
2023-03-27,16.05,16.71,16.05,16.52,190806,16.099985588056253,16.31912394307253,-0.21913835501627688,-0.31484647772899926,0.09570812271272239
2023-03-28,16.71,16.9,16.52,16.52,202610,16.164603189893754,16.334003650993083,-0.16940046109932894,-0.2857572744030652,0.11635681330373626
2023-03-29,16.62,16.71,16.43,16.71,122950,16.248510391448562,16.361855232401002,-0.1133448409524398,-0.2512747877129401,0.1379299467605003
2023-03-30,16.81,17.65,16.81,17.65,346165,16.464124177379553,16.45727336333426,0.0068508140452934185,-0.1996496673612934,0.2065004814065868
2023-03-31,17.65,18.41,17.56,18.03,291218,16.705028150090392,16.573771632716905,0.13125651737348676,-0.13346843041433737,0.2647249477878241
2023-04-03,18.41,19.26,18.32,18.6,277050,16.996562280845716,16.723862622886024,0.2726996579596914,-0.05223481273953161,0.32493447069922304
2023-04-04,18.6,19.07,18.22,18.98,250910,17.30170654533099,16.89098391007965,0.41072263525133934,0.040356676858642596,0.37036595839269676
2023-04-05,19.07,19.26,18.5,18.79,181980,17.53067476912622,17.03165176859227,0.49902300053395265,0.13208994159370463,0.366933058940248
2023-04-06,18.88,18.88,17.94,18.03,325705,17.607494035414497,17.105603489437286,0.5018905459772114,0.20605006247040597,0.2958404835068054
2023-04-07,18.03,18.79,17.56,18.79,262125,17.789418029966114,17.23037360133082,0.5590444286352927,0.27664893570338334,0.28239549293190935
2023-04-10,19.07,19.73,18.88,18.88,350953,17.95719987150979,17.35256814938039,0.6046317221294011,0.34224549298858686,0.2623862291408142
2023-04-11,18.88,19.07,18.03,19.07,186285,18.128399891277514,17.47978532350036,0.6486145677771553,0.40351930794630053,0.24509525983085478
2023-04-12,19.17,19.26,18.22,18.6,189147,18.200953754157897,17.562764188426257,0.6381895657316399,0.4504533595033684,0.18773620622827147
2023-04-13,18.6,18.69,18.13,18.22,112050,18.20388394582591,17.611448322616905,0.5924356232090062,0.47884981224449596,0.11358581096451026
2023-04-14,18.6,18.6,17.47,17.47,240220,18.090978723391157,17.600970669089726,0.49000805430143046,0.48108146065588286,0.008926593645547598
2023-04-17,17.94,17.94,17.47,17.65,95052,18.02313584286944,17.604602471379376,0.41853337149006364,0.468571842822719,-0.050038471332655377
2023-04-18,17.75,18.32,17.56,18.13,150076,18.039576482427986,17.643520806832754,0.3960556755952318,0.4540686093772216,-0.058012933781989795
2023-04-19,18.41,18.41,17.84,18.03,128050,18.038103177439066,17.672148895215514,0.36595428222355153,0.4364457439464876,-0.07049146172293608
2023-04-20,18.03,18.03,17.56,17.75,112100,17.99377961167921,17.67791564371807,0.315863967961139,0.4123293887494179,-0.09646542078827886
2023-04-21,17.94,18.79,17.84,18.32,216152,18.043967363728562,17.7254774478871,0.3184899158414609,0.3935614941678265,-0.07507157832636557
2023-04-24,18.6,19.07,18.32,18.69,291334,18.143357000078016,17.796923562858428,0.34643343721958786,0.3841358827781788,-0.037702445558590925
2023-04-25,18.88,18.88,18.03,18.32,206700,18.17053284621986,17.835669965609654,0.3348628806102063,0.3742812823445843,-0.039418401734377995
2023-04-26,18.32,18.41,17.94,17.94,137519,18.13506625449373,17.843398116305234,0.2916681381884949,0.35775865351336644,-0.06609051532487153
2023-04-27,18.03,18.22,17.84,17.84,146100,18.089671446110078,17.843146403986328,0.24652504212374993,0.33551193123544315,-0.08898688911169322
2023-04-28,17.94,18.22,17.84,18.03,98832,18.080491223631604,17.85698741109845,0.22350381253315277,0.3131103074949851,-0.08960649496183232
2023-05-04,18.22,18.6,18.03,18.32,122010,18.11733872768828,17.891284639905972,0.22605408778230895,0.29569906355244985,-0.0696449757701409
2023-05-05,18.41,18.6,18.32,18.5,194121,18.176209692659317,17.936374666579603,0.23983502607971374,0.2845262560579026,-0.04469122997818886
2023-05-08,18.6,20.3,18.6,20.3,567576,18.502946663019422,18.111458024610744,0.39148863840867776,0.3059187325280576,0.08556990588062013
2023-05-09,20.86,21.24,20.58,20.86,476234,18.865570253324126,18.31505372649143,0.5505165268326948,0.35483829138898504,0.19567823544370977
2023-05-10,20.96,21.34,20.86,21.34,531501,19.24625175281272,18.5391238208254,0.7071279319873227,0.4252962195086526,0.2818317124786701
2023-05-11,21.34,21.62,20.96,21.43,405454,19.582213021610766,18.753262797060554,0.8289502245502121,0.5060270205169645,0.3229232040332476
2023-05-12,21.34,21.53,21.05,21.53,405307,19.88187255674757,18.95894703431533,0.9229255224322408,0.5894067209000198,0.333518801532221
2023-05-15,21.53,21.71,20.49,20.49,364646,19.975430624940252,19.072358365106787,0.9030722598334648,0.6521398286867088,0.250932431146756
2023-05-16,20.49,21.24,20.39,20.96,401532,20.126902836487904,19.212183671395174,0.9147191650927304,0.7046556959679131,0.21006346912481733
2023-05-17,20.58,21.15,20.58,20.77,283746,20.22584086164361,19.32757747351405,0.8982633881295605,0.7433772344002426,0.1548861537293179
2023-05-18,20.77,22.56,20.58,22.0,1165242,20.49878842139075,19.525534697698195,0.9732537236925545,0.7893525322587049,0.18390119143384953
2023-05-19,22.0,22.66,21.62,22.47,441818,20.802051741176786,19.74364323860944,1.058408502567346,0.8431637263204331,0.21524477624691285
2023-05-22,22.0,22.66,21.81,21.9,391491,20.970966857918818,19.903373369082814,1.0675934888360032,0.8880496788235471,0.17954381001245612
2023-05-23,21.9,22.38,21.81,21.9,431128,21.113895033623614,20.051271638039644,1.0626233955839695,0.9229644221756316,0.13965897340833788
2023-05-24,22.0,22.47,21.71,22.09,669376,21.26406502845075,20.202288553740413,1.0617764747103386,0.950726832682573,0.11104964202776568
2023-05-25,22.19,22.19,21.62,21.81,414260,21.348055024073712,20.321378290500384,1.0266767335733284,0.9659168128607241,0.06075992071260439
2023-05-26,21.81,21.81,21.34,21.43,364304,21.36066194344699,20.403498417129985,0.9571635263170037,0.96416615555198,-0.007002629234976299
2023-05-29,22.09,22.09,21.43,22.09,447404,21.472867798301298,20.52842446030554,0.9444433379957573,0.9602215920407355,-0.015778254044978235
2023-05-30,22.09,22.75,21.81,22.28,933520,21.59704198317802,20.658170796579203,0.9388711865988171,0.9559515109523519,-0.017080324353534793
2023-05-31,22.66,22.66,22.09,22.19,376010,21.688266293458323,20.771639626462225,0.9166266669960983,0.9480865421611011,-0.031459875165002815
2023-06-01,22.19,22.47,21.71,22.47,471213,21.80853301754166,20.897444098576134,0.9110889189655254,0.9406870175219859,-0.02959809855646056
2023-06-02,22.47,24.26,22.47,23.51,880674,22.0702971686891,21.090966757940866,0.9793304107482328,0.9484156961672353,0.030914714580997482
2023-06-05,23.79,23.79,22.75,22.75,474691,22.17486683504462,21.213858109204505,0.9610087258401165,0.9509343021018115,0.010074423738305027
2023-06-06,22.66,23.32,21.71,23.13,802092,22.321810398883912,21.35579454555973,0.9660158533241834,0.9539506123462859,0.012065240977897518
2023-06-07,23.32,23.6,22.66,22.94,536363,22.41691649136331,21.47314309774049,0.9437733936228199,0.9519151686015926,-0.008141774978772776
2023-06-08,22.94,23.04,21.81,21.81,859362,22.32354472346126,21.498095460870825,0.8254492625904355,0.9266219873993612,-0.1011727248089257
2023-06-09,21.81,22.19,21.34,22.0,630703,22.27376861215953,21.535273574880392,0.7384950372791366,0.8889965973753162,-0.15050156009617965
2023-06-12,22.09,22.28,21.34,22.09,532642,22.245496517981138,21.57636442118555,0.6691320967955896,0.8450236972593709,-0.17589160046378127
2023-06-13,22.09,22.28,21.81,22.09,381479,22.22157397675327,21.61441150109773,0.6071624756555387,0.7974514529386044,-0.1902889772830657
2023-06-14,22.09,22.38,21.71,21.71,446640,22.142870288021996,21.621492130646047,0.5213781573759491,0.7422367938260733,-0.22085863645012427
2023-06-15,21.53,22.0,21.53,21.9,261973,22.105505628326306,21.642122343190785,0.46338328513552085,0.6864660920879628,-0.22308280695244198
2023-06-16,22.19,23.32,22.0,22.09,1216349,22.103120147045335,21.675298465917393,0.4278216811279414,0.6347372098959585,-0.2069155287680171
2023-06-19,22.09,22.47,21.81,22.0,299859,22.08725550903836,21.699350431404994,0.38790507763336635,0.5853707834434401,-0.19746570581007372
2023-06-20,22.19,22.66,22.0,22.38,332235,22.132293123032458,21.749768917967586,0.38252420506487184,0.5448014677677264,-0.16227726270285459
2023-06-21,22.56,23.6,22.56,23.41,952474,22.328863411796696,21.872748998118134,0.45611441367856287,0.5270640569498937,-0.0709496432713308
2023-06-22,23.41,23.89,23.04,23.13,648976,22.452115194597205,21.965878701961234,0.486236492635971,0.5188985440871091,-0.0326620514511381
2023-06-23,23.13,24.36,23.04,23.89,1440320,22.67332824158225,22.10840620551966,0.5649220360625904,0.5281032424822054,0.03681879358038498
2023-06-26,23.98,24.26,22.66,23.7,704944,22.83127774287729,22.226302042147832,0.604975700729458,0.5434777341316559,0.061497966597802156
2023-06-27,23.79,23.98,23.32,23.51,477622,22.9356965516654,22.32139077976651,0.6143057718988914,0.557643341685103,0.05666243021378836
2023-06-28,23.6,23.89,23.32,23.41,534909,23.008666312947646,22.402028499783807,0.6066378131638395,0.5674422359808503,0.03919557718298916
2023-06-29,23.51,23.51,22.28,22.28,1131557,22.896563803263394,22.39298935165167,0.5035744516117227,0.5546686791070248,-0.051094227495302125
2023-06-30,22.09,22.56,22.0,22.19,436641,22.78786167968441,22.377953103381177,0.4099085763032342,0.5257166585462667,-0.11580808224303252
2023-07-03,22.09,22.75,22.09,22.47,270176,22.738959882809887,22.38477139201961,0.35418849079027837,0.49141102499506906,-0.1372225342047907
2023-07-04,22.47,23.13,22.28,23.13,625273,22.799119900839134,22.439973511129267,0.359146389709867,0.46495809793802867,-0.10581170822816166
2023-07-05,23.13,23.98,23.13,23.13,718184,22.850024531479267,22.49108658437895,0.35893794710031557,0.44375406777048604,-0.08481612067017047
2023-07-06,23.13,23.6,22.47,22.85,709718,22.850020757405535,22.517672763313843,0.33234799409169113,0.42147285303472704,-0.0891248589430359
2023-07-07,22.85,23.6,22.66,23.6,337020,22.965402179343144,22.59784515121652,0.3675570281266225,0.41068968805310613,-0.04313265992648363
2023-07-10,23.79,24.74,23.7,24.74,1568334,23.23841722867497,22.756523288163446,0.48189394051152235,0.42493053854478935,0.056963401966732996
2023-07-11,24.83,24.92,24.45,24.74,549516,23.469429962724973,22.90344748904023,0.5659824736847447,0.4531409255727804,0.11284154811196434
